,2023-07-15,2023-07-22,2023-07-29,2023-08-05,2023-08-12,2023-08-19,2023-08-26,2023-09-02,2023-09-09,2023-09-16,2023-09-23,2023-09-30,2023-10-07,2023-10-14,2023-10-21,2023-10-28,2023-11-04,2023-11-11,2023-11-18,2023-11-25,2023-12-02,2023-12-09,2023-12-16,2023-12-23,2023-12-30,2024-01-06,2024-01-13,2024-01-20,2024-01-27,2024-02-03,2024-02-10,2024-02-17,2024-02-24,2024-03-02,2024-03-09,2024-03-16,2024-03-23,2024-03-30,2024-04-06,2024-04-13,2024-04-20,2024-04-27,2024-05-04,2024-05-11,2024-05-18,2024-05-25,2024-06-01,2024-06-08,2024-06-15,2024-06-22,2024-06-29
0,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,F,F,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,REDE DOR,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,F,F,SUL AMERICA
1,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,F,F,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,REDE DOR,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,SUL AMERICA,F,F,SUL AMERICA
2,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,F,F,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,TIM,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,F,F,REDE DOR
3,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,F,F,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,TIM,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,REDE DOR,F,F,REDE DOR
4,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,F,F,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,GLOBO - GLOBO,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,F,F,TIM
5,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,F,F,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,GLOBO - GLOBO,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,TIM,F,F,TIM
6,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,F,F,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,BROOKFIELD ENERGY (ELERA),GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,F,F,GLOBO - GLOBO
7,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,F,F,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,BROOKFIELD ENERGY (ELERA),GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,GLOBO - GLOBO,F,F,GLOBO - GLOBO
8,BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),F,F,BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),VALID,BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),F,F,BROOKFIELD ENERGY (ELERA)
9,BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),F,F,BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),VALID,BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),BROOKFIELD ENERGY (ELERA),F,F,BROOKFIELD ENERGY (ELERA)
10,VALID,VALID,VALID,PETRORIO,VALID,VALID,VALID,VALID,VALID,PETRORIO,PETRORIO,PETRORIO,ÁGUAS DO BRASIL,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,F,F,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,PETRORIO,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,PETRORIO,PETRORIO,F,F,PETRORIO
11,VALID,VALID,VALID,PETRORIO,VALID,VALID,VALID,VALID,VALID,PETRORIO,PETRORIO,PETRORIO,ÁGUAS DO BRASIL,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,F,F,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,PETRORIO,VALID,VALID,VALID,VALID,VALID,VALID,VALID,VALID,PETRORIO,PETRORIO,F,F,PETRORIO
12,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,PETRORIO,HAZTEC (ORIZON),PETRORIO,HAZTEC (ORIZON),HAZTEC (ORIZON),PETRORIO,PETRORIO,HAZTEC (ORIZON),ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,NISSAN,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,F,F,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,PETRORIO,PETRORIO,PETRORIO,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,PETRORIO,PETRORIO,HAZTEC (ORIZON),HAZTEC (ORIZON),F,F,HAZTEC (ORIZON)
13,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,PETRORIO,HAZTEC (ORIZON),PETRORIO,HAZTEC (ORIZON),HAZTEC (ORIZON),PETRORIO,PETRORIO,HAZTEC (ORIZON),ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,NISSAN,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,F,F,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,PETRORIO,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,PETRORIO,PETRORIO,PETRORIO,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,PETRORIO,PETRORIO,HAZTEC (ORIZON),HAZTEC (ORIZON),F,F,HAZTEC (ORIZON)
14,NISSAN,NISSAN,ÁGUAS DO BRASIL,SOTREQ,HAZTEC (ORIZON),SOTREQ,SOTREQ,HAZTEC (ORIZON),HAZTEC (ORIZON),SOTREQ,NISSAN,NISSAN,SHELL/BG,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,F,F,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,HAZTEC (ORIZON),NISSAN,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,HAZTEC (ORIZON),HAZTEC (ORIZON),ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,SOTREQ,SOTREQ,F,F,SOTREQ
15,NISSAN,NISSAN,ÁGUAS DO BRASIL,GLOBENET (VTAL),HAZTEC (ORIZON),GLOBENET (VTAL),GLOBENET (VTAL),HAZTEC (ORIZON),HAZTEC (ORIZON),GLOBENET (VTAL),NISSAN,NISSAN,GRUPO SOMA,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,F,F,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,HAZTEC (ORIZON),NISSAN,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,HAZTEC (ORIZON),HAZTEC (ORIZON),ÁGUAS DO BRASIL,ÁGUAS DO BRASIL,GLOBENET (VTAL),GLOBENET (VTAL),F,F,GLOBENET (VTAL)
16,SHELL/BG,SHELL/BG,HAZTEC (ORIZON),COMMIT (GASPETRO),SOTREQ,COMMIT (GASPETRO),COMMIT (GASPETRO),SOTREQ,SOTREQ,COMMIT (GASPETRO),SHELL/BG,SHELL/BG,TOTAL,HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),F,F,HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),NISSAN,SHELL/BG,NISSAN,NISSAN,HAZTEC (ORIZON),NISSAN,NISSAN,HAZTEC (ORIZON),HAZTEC (ORIZON),COMMIT (GASPETRO),COMMIT (GASPETRO),F,F,COMMIT (GASPETRO)
17,GRUPO SOMA,GRUPO SOMA,HAZTEC (ORIZON),BR MALLS,GLOBENET (VTAL),BR MALLS,BR MALLS,GLOBENET (VTAL),GLOBENET (VTAL),GGSH,GRUPO SOMA,GRUPO SOMA,ALIANSCE,HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),F,F,HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),HAZTEC (ORIZON),NISSAN,GRUPO SOMA,NISSAN,NISSAN,HAZTEC (ORIZON),NISSAN,NISSAN,HAZTEC (ORIZON),HAZTEC (ORIZON),BR MALLS,BR MALLS,F,F,BR MALLS
18,TOTAL,TOTAL,NISSAN,ALIANSCE,COMMIT (GASPETRO),EQUINOR,EQUINOR,COMMIT (GASPETRO),COMMIT (GASPETRO),V2i,TOTAL,TOTAL,PEUGEOT CITROEN (BH),NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,F,F,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,SOTREQ,TOTAL,SOTREQ,SOTREQ,NISSAN,SHELL/BG,SHELL/BG,NISSAN,NISSAN,ALIANSCE,ALIANSCE,F,F,ALIANSCE
19,GGSH,GGSH,NISSAN,V2i,BR MALLS,PETROMAIS (Origem Energia),PETROMAIS (Origem Energia),BR MALLS,BR MALLS,EVOLTZ,GGSH,GGSH,COCA COLA,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,F,F,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,NISSAN,SHELL/BG,GGSH,SHELL/BG,SHELL/BG,NISSAN,GLOBENET (VTAL),GLOBENET (VTAL),NISSAN,NISSAN,V2i,V2i,F,F,V2i
20,EQUINOR,EQUINOR,SOTREQ,PETROMAIS (Origem Energia),ALIANSCE,PROFARMA,PROFARMA,EQUINOR,GGSH,CATARATAS DO IGUAÇU,ALIANSCE,ALIANSCE,OLX (Bom Negócio),SOTREQ,SOTREQ,SOTREQ,SOTREQ,SOTREQ,SOTREQ,SOTREQ,SOTREQ,SOTREQ,SOTREQ,F,F,SOTREQ,SOTREQ,SOTREQ,SOTREQ,SOTREQ,SOTREQ,SOTREQ,SOTREQ,SOTREQ,SOTREQ,SOTREQ,SOTREQ,GLOBENET (VTAL),EQUINOR,GRUPO SOMA,GRUPO SOMA,SOTREQ,GRUPO SOMA,GRUPO SOMA,SOTREQ,SOTREQ,PETROMAIS (Origem Energia),PETROMAIS (Origem Energia),F,F,PETROMAIS (Origem Energia)
21,PEUGEOT CITROEN (BH),PEUGEOT CITROEN (BH),SHELL/BG,COCA COLA,EQUINOR,CYMI ,CYMI ,V2i,V2i,TECHNOS,V2i,PEUGEOT CITROEN (BH),GLOBO - EDITORA GLOBO S.A.,SHELL/BG,SHELL/BG,SHELL/BG,SHELL/BG,SHELL/BG,SHELL/BG,SHELL/BG,SHELL/BG,SHELL/BG,SHELL/BG,F,F,SHELL/BG,SHELL/BG,SHELL/BG,SHELL/BG,SHELL/BG,SHELL/BG,SHELL/BG,SHELL/BG,SHELL/BG,SHELL/BG,SHELL/BG,SHELL/BG,GRUPO SOMA,PEUGEOT CITROEN (BH),COMMIT (GASPETRO),COMMIT (GASPETRO),SHELL/BG,TOTAL,TOTAL,SHELL/BG,SHELL/BG,COCA COLA,COCA COLA,F,F,PROFARMA
22,EVOLTZ,EVOLTZ,GLOBENET (VTAL),CATARATAS DO IGUAÇU,V2i,D1000,D1000,PETROMAIS (Origem Energia),EVOLTZ,SILIMED,PEUGEOT CITROEN (BH),COCA COLA,CLUBE DE REGATAS DO FLAMENGO,GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),F,F,GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),GLOBENET (VTAL),COMMIT (GASPETRO),EVOLTZ,TOTAL,TOTAL,GLOBENET (VTAL),BR MALLS,BR MALLS,GLOBENET (VTAL),GLOBENET (VTAL),PROFARMA,PROFARMA,F,F,CYMI 
23,PROFARMA,PROFARMA,GRUPO SOMA,CYMI ,PETROMAIS (Origem Energia),PORTO SUDESTE,PORTO SUDESTE,CYMI ,CATARATAS DO IGUAÇU,ALMAVIVA,EVOLTZ,OLX (Bom Negócio),WSUT (Magalhanes Navegação),GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,F,F,GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,GRUPO SOMA,TOTAL,CATARATAS DO IGUAÇU,GGSH,GGSH,GRUPO SOMA,GGSH,GGSH,GRUPO SOMA,GRUPO SOMA,CYMI ,CYMI ,F,F,D1000
24,OLX (Bom Negócio),OLX (Bom Negócio),COMMIT (GASPETRO),GLOBO - EDITORA GLOBO S.A.,PROFARMA,INSPIRA MUNDANÇA PART.,INSPIRA MUNDANÇA PART.,PORTO SUDESTE,TECHNOS,CASA GRANADO,CATARATAS DO IGUAÇU,GLOBO - EDITORA GLOBO S.A.,MRO,COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),F,F,COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),COMMIT (GASPETRO),GGSH,TECHNOS,ALIANSCE,ALIANSCE,COMMIT (GASPETRO),EQUINOR,EQUINOR,COMMIT (GASPETRO),COMMIT (GASPETRO),D1000,D1000,F,F,PORTO SUDESTE
25,TECHNOS,TECHNOS,PETROMAIS (Origem Energia),SILIMED,CYMI ,SAPURA,SAPURA,INSPIRA MUNDANÇA PART.,SILIMED,KATRIUM,TECHNOS,CLUBE DE REGATAS DO FLAMENGO,DELLY COSMETICOS,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,F,F,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,BR MALLS,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,ALIANSCE,SILIMED,EQUINOR,EQUINOR,TOTAL,V2i,V2i,OLX (Bom Negócio),BR MALLS,PORTO SUDESTE,PORTO SUDESTE,F,F,INSPIRA MUNDANÇA PART.
26,D1000,D1000,COCA COLA,PORTO SUDESTE,D1000,NATIONAL OIL,NATIONAL OIL,SAPURA,ALMAVIVA,OCEÂNICA ENGENHARIA,SILIMED,WSUT (Magalhanes Navegação),ENERFLEX,BR MALLS,BR MALLS,BR MALLS,BR MALLS,BR MALLS,BR MALLS,BR MALLS,BR MALLS,BR MALLS,BR MALLS,F,F,BR MALLS,BR MALLS,BR MALLS,BR MALLS,BR MALLS,GGSH,BR MALLS,BR MALLS,BR MALLS,GGSH,GGSH,GGSH,EQUINOR,ALMAVIVA,PEUGEOT CITROEN (BH),PEUGEOT CITROEN (BH),GGSH,PEUGEOT CITROEN (BH),PEUGEOT CITROEN (BH),GLOBO - EDITORA GLOBO S.A.,ALIANSCE,INSPIRA MUNDANÇA PART.,INSPIRA MUNDANÇA PART.,F,F,SAPURA
27,CLUBE DE REGATAS DO FLAMENGO,CLUBE DE REGATAS DO FLAMENGO,CATARATAS DO IGUAÇU,WSUT (Magalhanes Navegação),PORTO SUDESTE,FAZENDA AGRO SB (Opportunity),FAZENDA AGRO SB (Opportunity),NATIONAL OIL,CASA GRANADO,BRAMEX,ALMAVIVA,MRO,PETRONAS,GGSH,GGSH,GGSH,GGSH,GGSH,GGSH,GGSH,GGSH,ALIANSCE,ALIANSCE,F,F,GGSH,GGSH,GGSH,GGSH,GGSH,ALIANSCE,GGSH,GGSH,GGSH,ALIANSCE,ALIANSCE,ALIANSCE,V2i,CASA GRANADO,PETROMAIS (Origem Energia),PETROMAIS (Origem Energia),EQUINOR,EVOLTZ,EVOLTZ,CLUBE DE REGATAS DO FLAMENGO,V2i,SAPURA,SAPURA,F,F,NATIONAL OIL
28,ALMAVIVA,ALMAVIVA,GLOBO - EDITORA GLOBO S.A.,INSPIRA MUNDANÇA PART.,INSPIRA MUNDANÇA PART.,SUPERMERCADO ZONA SUL,SUPERMERCADO ZONA SUL,FAZENDA AGRO SB (Opportunity),KATRIUM,PARANAÍBA (PTE),CASA GRANADO,DELLY COSMETICOS,LIBRA TERMINAL PORTUARIO (ICTSI),ALIANSCE,ALIANSCE,ALIANSCE,EQUINOR,ALIANSCE,ALIANSCE,ALIANSCE,ALIANSCE,EQUINOR,EQUINOR,F,F,ALIANSCE,ALIANSCE,ALIANSCE,ALIANSCE,ALIANSCE,EQUINOR,ALIANSCE,ALIANSCE,ALIANSCE,EQUINOR,EQUINOR,EQUINOR,PETROMAIS (Origem Energia),KATRIUM,EVOLTZ,EVOLTZ,PEUGEOT CITROEN (BH),COCA COLA,PROFARMA,WSUT (Magalhanes Navegação),PETROMAIS (Origem Energia),NATIONAL OIL,NATIONAL OIL,F,F,FAZENDA AGRO SB (Opportunity)
