,2023-07-15,2023-07-22,2023-07-29,2023-08-05,2023-08-12,2023-08-19,2023-08-26,2023-09-02,2023-09-09,2023-09-16,2023-09-23,2023-09-30,2023-10-07,2023-10-14,2023-10-21,2023-10-28,2023-11-04,2023-11-11,2023-11-18,2023-11-25,2023-12-02,2023-12-09,2023-12-16,2023-12-23,2023-12-30,2024-01-06,2024-01-13,2024-01-20,2024-01-27,2024-02-03,2024-02-10,2024-02-17,2024-02-24,2024-03-02,2024-03-09,2024-03-16,2024-03-23,2024-03-30,2024-04-06,2024-04-13,2024-04-20,2024-04-27,2024-05-04,2024-05-11,2024-05-18,2024-05-25,2024-06-01,2024-06-08,2024-06-15,2024-06-22,2024-06-29
72,,,,,,,,,,,,,,LIBRA TERMINAL PORTUARIO (ICTSI),FAZENDA AGRO SB (Opportunity),SUPERMERCADO ZONA SUL,LIBRA TERMINAL PORTUARIO (ICTSI),PARANAÍBA (PTE),LIBRA TERMINAL PORTUARIO (ICTSI),ENERFLEX,FAZENDA AGRO SB (Opportunity),DOMINOS (DP Brasil Participações),FAZENDA AGRO SB (Opportunity),F,F,DELLY COSMETICOS,LIBRA TERMINAL PORTUARIO (ICTSI),PARANAÍBA (PTE),PARANAÍBA (PTE),TEEKAY,EDISON CHOUEST (BRAM) ,PARANAÍBA (PTE),TEEKAY,BRAMEX,LIBRA TERMINAL PORTUARIO (ICTSI),EDISON CHOUEST (BRAM) ,EDISON CHOUEST (BRAM) ,S2,,CREB,SISTAC,FUNBIO,GLOBO - RADIOS,CERAS JOHNSON,,,,,F,F,
73,,,,,,,,,,,,,,CANAL DE ISABEL II (Emissão S.A.),SUPERMERCADO ZONA SUL,TEEKAY,TEEKAY,LIBRA TERMINAL PORTUARIO (ICTSI),TEEKAY,FAZENDA AGRO SB (Opportunity),BRAMEX,FARSTAD SHIPPING,BRAMEX,F,F,NATIONAL OIL,CANAL DE ISABEL II (Emissão S.A.),LIBRA TERMINAL PORTUARIO (ICTSI),LIBRA TERMINAL PORTUARIO (ICTSI),DOMINOS (DP Brasil Participações),VINCI PARTNERS (FUNDOS),TEEKAY,DOMINOS (DP Brasil Participações),PARANAÍBA (PTE),TEEKAY,FARSTAD SHIPPING,FARSTAD SHIPPING,MAN DIESEL & TURBO,,SISTAC,DESCOMPLICA,DISTRIBUIDORA RECORD,,,,,,,F,F,
74,,,,,,,,,,,,,,DOMINOS (DP Brasil Participações),LIBRA TERMINAL PORTUARIO (ICTSI),DOMINOS (DP Brasil Participações),FARSTAD SHIPPING,TEEKAY,CANAL DE ISABEL II (Emissão S.A.),BRAMEX,SUPERMERCADO ZONA SUL,VINCI PARTNERS (FUNDOS),SUPERMERCADO ZONA SUL,F,F,ENERFLEX,EDISON CHOUEST (BRAM) ,TEEKAY,TEEKAY,EDISON CHOUEST (BRAM) ,BUREAU VERITAS,DOMINOS (DP Brasil Participações),EDISON CHOUEST (BRAM) ,TEEKAY,CANAL DE ISABEL II (Emissão S.A.),BEMISA (Opportunity),BEMISA (Opportunity),DGPAR (ALL CARE),,DESCOMPLICA,GLOBO - CAFÉ ORFEU,CORPSERVICES,,,,,,,F,F,
75,,,,,,,,,,,,,,VINCI PARTNERS (FUNDOS),FARSTAD SHIPPING,EDISON CHOUEST (BRAM) ,BEMISA (Opportunity),FARSTAD SHIPPING,FARSTAD SHIPPING,SUPERMERCADO ZONA SUL,CANAL DE ISABEL II (Emissão S.A.),BARCELOS,PARANAÍBA (PTE),F,F,FAZENDA AGRO SB (Opportunity),VINCI PARTNERS (FUNDOS),CANAL DE ISABEL II (Emissão S.A.),DOMINOS (DP Brasil Participações),VINCI PARTNERS (FUNDOS),PUIG O'NIQUE,EDISON CHOUEST (BRAM) ,VINCI PARTNERS (FUNDOS),DOMINOS (DP Brasil Participações),DOMINOS (DP Brasil Participações),BARCELOS,BARCELOS,SUBSEA 7,,GLOBO - CAFÉ ORFEU,,,,,,,,,F,F,
76,,,,,,,,,,,,,,BEMISA (Opportunity),BEMISA (Opportunity),FARSTAD SHIPPING,BUREAU VERITAS,BEMISA (Opportunity),BEMISA (Opportunity),LIBRA TERMINAL PORTUARIO (ICTSI),DOMINOS (DP Brasil Participações),S2,CANAL DE ISABEL II (Emissão S.A.),F,F,PETRONAS,BEMISA (Opportunity),DOMINOS (DP Brasil Participações),EDISON CHOUEST (BRAM) ,BUREAU VERITAS,CONEXA SAÚDE,VINCI PARTNERS (FUNDOS),BUREAU VERITAS,VINCI PARTNERS (FUNDOS),EDISON CHOUEST (BRAM) ,S2,S2,ONS,,,,,,,,,,,F,F,
77,,,,,,,,,,,,,,BARCELOS,BUREAU VERITAS,BEMISA (Opportunity),PUIG O'NIQUE,BUREAU VERITAS,BUREAU VERITAS,TEEKAY,FARSTAD SHIPPING,MAN DIESEL & TURBO,DOMINOS (DP Brasil Participações),F,F,PARANAÍBA (PTE),BARCELOS,EDISON CHOUEST (BRAM) ,VINCI PARTNERS (FUNDOS),PUIG O'NIQUE,AMOEDO,BUREAU VERITAS,PUIG O'NIQUE,BUREAU VERITAS,FARSTAD SHIPPING,MAN DIESEL & TURBO,MAN DIESEL & TURBO,VERDE AMBIENTAL,,,,,,,,,,,F,F,
78,,,,,,,,,,,,,,S2,PUIG O'NIQUE,BUREAU VERITAS,CONEXA SAÚDE,PUIG O'NIQUE,BARCELOS,CANAL DE ISABEL II (Emissão S.A.),BARCELOS,DGPAR (ALL CARE),FARSTAD SHIPPING,F,F,LIBRA TERMINAL PORTUARIO (ICTSI),S2,VINCI PARTNERS (FUNDOS),BEMISA (Opportunity),CONEXA SAÚDE,Zeedog,PUIG O'NIQUE,CONEXA SAÚDE,PUIG O'NIQUE,VINCI PARTNERS (FUNDOS),DGPAR (ALL CARE),DGPAR (ALL CARE),CREB,,,,,,,,,,,F,F,
79,,,,,,,,,,,,,,MAN DIESEL & TURBO,S2,PUIG O'NIQUE,AMOEDO,CONEXA SAÚDE,PUIG O'NIQUE,DOMINOS (DP Brasil Participações),S2,SUBSEA 7,VINCI PARTNERS (FUNDOS),F,F,CANAL DE ISABEL II (Emissão S.A.),MAN DIESEL & TURBO,BEMISA (Opportunity),BUREAU VERITAS,AMOEDO,ASPEN PHARMA,CONEXA SAÚDE,AMOEDO,CONEXA SAÚDE,BEMISA (Opportunity),SUBSEA 7,SUBSEA 7,MINERACAO MORRO DO IPE (MMI),,,,,,,,,,,F,F,
80,,,,,,,,,,,,,,DGPAR (ALL CARE),CONEXA SAÚDE,CONEXA SAÚDE,Zeedog,AMOEDO,S2,FARSTAD SHIPPING,MAN DIESEL & TURBO,ONS,BARCELOS,F,F,EDISON CHOUEST (BRAM) ,DGPAR (ALL CARE),BUREAU VERITAS,PUIG O'NIQUE,Zeedog,ROCK CITY S.A.,AMOEDO,Zeedog,AMOEDO,BUREAU VERITAS,ONS,ONS,SISTAC,,,,,,,,,,,F,F,
81,,,,,,,,,,,,,,SUBSEA 7,AMOEDO,AMOEDO,ASPEN PHARMA,Zeedog,CONEXA SAÚDE,BARCELOS,DGPAR (ALL CARE),VERDE AMBIENTAL,S2,F,F,VINCI PARTNERS (FUNDOS),SUBSEA 7,BARCELOS,CONEXA SAÚDE,ASPEN PHARMA,ALL NATIONS,Zeedog,ASPEN PHARMA,Zeedog,BARCELOS,VERDE AMBIENTAL,VERDE AMBIENTAL,MR. CAT (Grumari),,,,,,,,,,,F,F,
82,,,,,,,,,,,,,,ONS,DGPAR (ALL CARE),Zeedog,ROCK CITY S.A.,ASPEN PHARMA,MAN DIESEL & TURBO,S2,SUBSEA 7,CREB,MAN DIESEL & TURBO,F,F,BEMISA (Opportunity),ONS,PUIG O'NIQUE,AMOEDO,ROCK CITY S.A.,FUNBIO,ASPEN PHARMA,ROCK CITY S.A.,ASPEN PHARMA,PUIG O'NIQUE,CREB,CREB,DESCOMPLICA,,,,,,,,,,,F,F,
83,,,,,,,,,,,,,,VERDE AMBIENTAL,Zeedog,ASPEN PHARMA,ALL NATIONS,ROCK CITY S.A.,AMOEDO,MAN DIESEL & TURBO,ONS,MINERACAO MORRO DO IPE (MMI),DGPAR (ALL CARE),F,F,BARCELOS,VERDE AMBIENTAL,S2,DGPAR (ALL CARE),ALL NATIONS,CAMORIM,ROCK CITY S.A.,ALL NATIONS,ROCK CITY S.A.,S2,MINERACAO MORRO DO IPE (MMI),MINERACAO MORRO DO IPE (MMI),GLOBO - RADIOS,,,,,,,,,,,F,F,
84,,,,,,,,,,,,,,CREB,ASPEN PHARMA,ROCK CITY S.A.,FUNBIO,ALL NATIONS,Zeedog,DGPAR (ALL CARE),VERDE AMBIENTAL,SISTAC,SUBSEA 7,F,F,S2,CREB,CONEXA SAÚDE,Zeedog,FUNBIO,DISTRIBUIDORA RECORD,ALL NATIONS,FUNBIO,ALL NATIONS,CONEXA SAÚDE,SISTAC,SISTAC,,,,,,,,,,,,F,F,
85,,,,,,,,,,,,,,MINERACAO MORRO DO IPE (MMI),ONS,ALL NATIONS,CAMORIM,FUNBIO,SUBSEA 7,SUBSEA 7,CREB,MR. CAT (Grumari),ONS,F,F,MAN DIESEL & TURBO,MINERACAO MORRO DO IPE (MMI),MAN DIESEL & TURBO,ASPEN PHARMA,CAMORIM,Matrincha Transm. de Energia (MTE),FUNBIO,CAMORIM,FUNBIO,MAN DIESEL & TURBO,MR. CAT (Grumari),MR. CAT (Grumari),,,,,,,,,,,,F,F,
86,,,,,,,,,,,,,,SISTAC,DISTRIBUIDORA RECORD,FUNBIO,DISTRIBUIDORA RECORD,CAMORIM,ASPEN PHARMA,ONS,MINERACAO MORRO DO IPE (MMI),DESCOMPLICA,VERDE AMBIENTAL,F,F,DGPAR (ALL CARE),SISTAC,AMOEDO,ONS,DISTRIBUIDORA RECORD,CORPSERVICES,CAMORIM,DISTRIBUIDORA RECORD,CAMORIM,AMOEDO,DESCOMPLICA,DESCOMPLICA,,,,,,,,,,,,F,F,
87,,,,,,,,,,,,,,MR. CAT (Grumari),Matrincha Transm. de Energia (MTE),CAMORIM,DESCOMPLICA,DISTRIBUIDORA RECORD,ROCK CITY S.A.,MR. CAT (Grumari),SISTAC,CERAS JOHNSON,CREB,F,F,SUBSEA 7,Matrincha Transm. de Energia (MTE),DGPAR (ALL CARE),ROCK CITY S.A.,Matrincha Transm. de Energia (MTE),GLOBO - CAFÉ ORFEU,DISTRIBUIDORA RECORD,Matrincha Transm. de Energia (MTE),DISTRIBUIDORA RECORD,DGPAR (ALL CARE),GLOBO - RADIOS,GLOBO - RADIOS,,,,,,,,,,,,F,F,
88,,,,,,,,,,,,,,CORPSERVICES,GLOBO - RADIOS,DISTRIBUIDORA RECORD,GLOBO - RADIOS,MR. CAT (Grumari),ALL NATIONS,DESCOMPLICA,MR. CAT (Grumari),,MINERACAO MORRO DO IPE (MMI),F,F,ONS,CORPSERVICES,Zeedog,ALL NATIONS,CORPSERVICES,,Matrincha Transm. de Energia (MTE),CORPSERVICES,Matrincha Transm. de Energia (MTE),Zeedog,,,,,,,,,,,,,,F,F,
89,,,,,,,,,,,,,,CERAS JOHNSON,GLOBO - CAFÉ ORFEU,GLOBO - RADIOS,GLOBO - CAFÉ ORFEU,DESCOMPLICA,FUNBIO,GLOBO - RADIOS,DESCOMPLICA,,SISTAC,F,F,VERDE AMBIENTAL,CERAS JOHNSON,SUBSEA 7,FUNBIO,GLOBO - CAFÉ ORFEU,,CORPSERVICES,CERAS JOHNSON,CORPSERVICES,SUBSEA 7,,,,,,,,,,,,,,F,F,
90,,,,,,,,,,,,,,,,GLOBO - CAFÉ ORFEU,,GLOBO - RADIOS,CAMORIM,,GLOBO - RADIOS,,MR. CAT (Grumari),F,F,CREB,,ASPEN PHARMA,CAMORIM,,,CERAS JOHNSON,GLOBO - CAFÉ ORFEU,CERAS JOHNSON,ASPEN PHARMA,,,,,,,,,,,,,,F,F,
91,,,,,,,,,,,,,,,,,,GLOBO - CAFÉ ORFEU,MR. CAT (Grumari),,CERAS JOHNSON,,DESCOMPLICA,F,F,MINERACAO MORRO DO IPE (MMI),,ONS,DISTRIBUIDORA RECORD,,,GLOBO - CAFÉ ORFEU,,GLOBO - CAFÉ ORFEU,ONS,,,,,,,,,,,,,,F,F,
92,,,,,,,,,,,,,,,,,,,DESCOMPLICA,,,,CERAS JOHNSON,F,F,SISTAC,,VERDE AMBIENTAL,Matrincha Transm. de Energia (MTE),,,,,,,,,,,,,,,,,,,,F,F,
93,,,,,,,,,,,,,,,,,,,GLOBO - RADIOS,,,,,F,F,Matrincha Transm. de Energia (MTE),,CREB,CORPSERVICES,,,,,,,,,,,,,,,,,,,,F,F,
94,,,,,,,,,,,,,,,,,,,,,,,,F,F,CORPSERVICES,,MINERACAO MORRO DO IPE (MMI),GLOBO - CAFÉ ORFEU,,,,,,,,,,,,,,,,,,,,F,F,
95,,,,,,,,,,,,,,,,,,,,,,,,F,F,CERAS JOHNSON,,SISTAC,,,,,,,,,,,,,,,,,,,,,F,F,
96,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,Matrincha Transm. de Energia (MTE),,,,,,,,,,,,,,,,,,,,,F,F,
97,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,CORPSERVICES,,,,,,,,,,,,,,,,,,,,,F,F,
98,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,CERAS JOHNSON,,,,,,,,,,,,,,,,,,,,,F,F,
99,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
100,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
101,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
102,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
103,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
104,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
105,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
106,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
107,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
108,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
109,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
110,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
111,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
112,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
113,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
114,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
115,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
116,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
117,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
118,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
119,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,F,
